C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202207_4002.csv
C,Report generated 2023-01-04 03:20:44 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2022-07-13","24","4396","LD.EDDY    34.5","41","61.3","0.0","0.61","61.91"
"D","2022-07-13","24","4398","LD.PINEHILL34.5","35","61.3","0.0","0.27","61.57"
"D","2022-07-13","24","4399","LD.JACKMAN 34.5","24","61.3","0.0","0.76","62.06"
"D","2022-07-13","24","4400","LD.EMRLD_ST12.5","21","61.3","0.0","0.34","61.64"
"D","2022-07-13","24","4401","LD.SWANZEY 12.5","4","61.3","0.0","0.31","61.61"
"D","2022-07-13","24","4402","LD.CHSTNTHL34.5","10","61.3","0.0","0.04","61.34"
"D","2022-07-13","24","4403","LD.MONADNCK34.5","25","61.3","0.0","0.02","61.32"
"D","2022-07-13","24","4404","LD.MAMOTHRD34.5","28","61.3","0.0","-0.51","60.79"
"D","2022-07-13","24","4405","LD.RDSFERRY34.5","17","61.3","0.0","0.57","61.87"
"D","2022-07-13","24","4406","LD.S_MILFRD34.5","25","61.3","0.0","0.57","61.87"
"D","2022-07-13","24","4407","LD.ANHEUSBH12.5","5","61.3","0.0","0.51","61.81"
"D","2022-07-13","24","4408","LD.HUDSON  34.5","27","61.3","0.0","0.36","61.66"
"D","2022-07-13","24","4409","LD.BRIDGE_S34.5","33","61.3","0.0","0.36","61.66"
"D","2022-07-13","24","4410","LD.LONGHILL34.5","36","61.3","0.0","0.36","61.66"
"D","2022-07-13","24","4411","LD.HUSE_RD 34.5","39","61.3","0.0","-0.35","60.95"
"D","2022-07-13","24","4412","LD.CHESTER 34.5","23","61.3","0.0","-0.17","61.13"
"D","2022-07-13","24","4413","LD.OCEAN_RD34.5","20","61.3","0.0","1.3","62.6"
"D","2022-07-13","24","4414","LD.SCHILLER115","1","61.3","0.0","1.25","62.55"
"D","2022-07-13","24","4415","LD.RESITNCE34.5","13","61.3","0.0","1.25","62.55"
"D","2022-07-13","24","4416","LD.KNGSTNPS34.5","7","61.3","0.0","0.42","61.72"
"D","2022-07-13","24","4417","LD.DOVER   34.5","46","61.3","0.0","0.96","62.26"
"D","2022-07-13","24","4418","LD.MADBURY 34.5","41","61.3","0.0","0.82","62.12"
"D","2022-07-13","24","4419","LD.RCHSTER 34.5","33","61.3","0.0","0.88","62.18"
"D","2022-07-13","24","10038","LD.GREATBAY34.5","22","61.3","0.0","1.36","62.66"
"D","2022-07-13","24","10039","LD.PORTSMTH34.5","29","61.3","0.0","1.25","62.55"
"D","2022-07-13","24","10850","LD.BEDFORD 34.5","37","61.3","0.0","-0.37","60.93"
"D","2022-07-13","24","11413","LD.BRENTWOD34.5","15","61.3","0.0","0.56","61.86"
"D","2022-07-13","24","14841","LD.WEARE   34.5","15","61.3","0.0","0.47","61.77"
"D","2022-07-13","24","40041","LD.BELLWSFL69","6","61.3","0.0","0.78","62.08"
"D","2022-07-13","24","40045","LD.THORNTON34.5","15","61.3","0.0","0.51","61.81"
"D","2022-07-13","24","42609","LD.MICHL_AV13.2","6","61.3","0.0","1.07","62.37"
"D","2022-07-13","24","42637","LD.BELLWSFL46","23","61.3","0.0","0.78","62.08"
"D","2022-07-13","24","43588","LD.TIMBER  34.5","58","61.3","0.0","-0.61","60.69"
"D","2022-07-13","24","43968","LD.TASKERFM34.5","17","61.3","0.0","0.88","62.18"
"D","2022-07-13","24","46716","LD.MILL_PD 12.5","6","61.3","0.0","1.37","62.67"
"D","2022-07-13","24","47297","LD.BRIDGE_S4.16","5","61.3","0.0","0.36","61.66"
"D","2022-07-13","24","47742","LD.KNGSTNUT34.5","31","61.3","0.0","0.42","61.72"
"D","2022-07-13","24","48673","LD.N_KEENE 12.5","11","61.3","0.0","0.34","61.64"
"D","2022-07-13","24","49421","LD.BROKENGD34.5","16","61.3","0.0","0.7","62.0"
"D","2022-07-14","01","4264","LD.COMERFRD34.5","2","57.67","0.0","-0.12","57.55"
"D","2022-07-14","01","4265","LD.MOORE   13.8","3","57.67","0.0","-0.14","57.53"
"D","2022-07-14","01","4266","LD.SLAYTNHL13.8","13","57.67","0.0","1.69","59.36"
"D","2022-07-14","01","4267","LD.MT_SUPP 13.8","26","57.67","0.0","1.77","59.44"
"D","2022-07-14","01","4331","LD.WILDER  13.8","9","57.67","0.0","1.76","59.43"
"D","2022-07-14","01","4357","LD.PELHAM  13.2","14","57.67","0.0","0.1","57.77"
"D","2022-07-14","01","4376","LD.AMHERST 34.5","48","57.67","0.0","-0.21","57.46"
"D","2022-07-14","01","4377","LD.SCOBIE  12.5","16","57.67","0.0","-0.38","57.29"
"D","2022-07-14","01","4378","LD.LAWRENCE34.5","22","57.67","0.0","-0.49","57.18"
"D","2022-07-14","01","4379","LD.PEMIGWAS34.5","13","57.67","0.0","1.3","58.97"
"D","2022-07-14","01","4380","LD.RIMMON  34.5","32","57.67","0.0","0.43","58.1"
"D","2022-07-14","01","4381","LD.LOSTNATN34.5","6","57.67","0.0","-0.67","57.0"
"D","2022-07-14","01","4383","LD.BERLN_NH34.5","8","57.67","0.0","-0.67","57.0"
"D","2022-07-14","01","4384","LD.WHITEFLD34.5","11","57.67","0.0","-0.67","57.0"
"D","2022-07-14","01","4385","LD.N_WODSTK34.5","5","57.67","0.0","0.65","58.32"
"D","2022-07-14","01","4386","LD.BEEBE   34.5","11","57.67","0.0","1.1","58.77"
"D","2022-07-14","01","4387","LD.WHITE_LK34.5","22","57.67","0.0","2.54","60.21"
"D","2022-07-14","01","4388","LD.INTERVAL34.5","9","57.67","0.0","2.1","59.77"
"D","2022-07-14","01","4389","LD.SACO_VLY34.5","10","57.67","0.0","2.1","59.77"
"D","2022-07-14","01","4390","LD.ASHLAND 34.5","18","57.67","0.0","1.26","58.93"
"D","2022-07-14","01","4391","LD.OAK_HILL34.5","31","57.67","0.0","0.68","58.35"
"D","2022-07-14","01","4392","LD.WEBSTER 34.5","21","57.67","0.0","1.04","58.71"
"D","2022-07-14","01","4393","LD.LACONIA 34.5","31","57.67","0.0","1.04","58.71"
"D","2022-07-14","01","4394","LD.NORTH_RD34.5","23","57.67","0.0","1.35","59.02"
"D","2022-07-14","01","4395","LD.GARVINS 34.5","40","57.67","0.0","0.36","58.03"
"D","2022-07-14","01","4396","LD.EDDY    34.5","39","57.67","0.0","0.46","58.13"
"D","2022-07-14","01","4398","LD.PINEHILL34.5","32","57.67","0.0","0.2","57.87"
"D","2022-07-14","01","4399","LD.JACKMAN 34.5","21","57.67","0.0","0.59","58.26"
"D","2022-07-14","01","4400","LD.EMRLD_ST12.5","19","57.67","0.0","0.38","58.05"
"D","2022-07-14","01","4401","LD.SWANZEY 12.5","4","57.67","0.0","0.35","58.02"
"D","2022-07-14","01","4402","LD.CHSTNTHL34.5","9","57.67","0.0","0.15","57.82"
"D","2022-07-14","01","4403","LD.MONADNCK34.5","23","57.67","0.0","0.1","57.77"
"D","2022-07-14","01","4404","LD.MAMOTHRD34.5","26","57.67","0.0","-0.48","57.19"
"D","2022-07-14","01","4405","LD.RDSFERRY34.5","15","57.67","0.0","0.44","58.11"
"D","2022-07-14","01","4406","LD.S_MILFRD34.5","23","57.67","0.0","0.44","58.11"
"D","2022-07-14","01","4407","LD.ANHEUSBH12.5","4","57.67","0.0","0.39","58.06"
"D","2022-07-14","01","4408","LD.HUDSON  34.5","24","57.67","0.0","0.26","57.93"
"D","2022-07-14","01","4409","LD.BRIDGE_S34.5","31","57.67","0.0","0.26","57.93"
"D","2022-07-14","01","4410","LD.LONGHILL34.5","32","57.67","0.0","0.26","57.93"
"D","2022-07-14","01","4411","LD.HUSE_RD 34.5","38","57.67","0.0","-0.35","57.32"
"D","2022-07-14","01","4412","LD.CHESTER 34.5","20","57.67","0.0","-0.19","57.48"
"D","2022-07-14","01","4413","LD.OCEAN_RD34.5","18","57.67","0.0","1.09","58.76"
"D","2022-07-14","01","4414","LD.SCHILLER115","1","57.67","0.0","1.09","58.76"
"D","2022-07-14","01","4415","LD.RESITNCE34.5","12","57.67","0.0","1.09","58.76"
"D","2022-07-14","01","4416","LD.KNGSTNPS34.5","6","57.67","0.0","0.32","57.99"
"D","2022-07-14","01","4417","LD.DOVER   34.5","41","57.67","0.0","0.84","58.51"
"D","2022-07-14","01","4418","LD.MADBURY 34.5","36","57.67","0.0","0.72","58.39"
"D","2022-07-14","01","4419","LD.RCHSTER 34.5","31","57.67","0.0","0.76","58.43"
"D","2022-07-14","01","10038","LD.GREATBAY34.5","20","57.67","0.0","1.11","58.78"
"D","2022-07-14","01","10039","LD.PORTSMTH34.5","29","57.67","0.0","1.09","58.76"
"D","2022-07-14","01","10850","LD.BEDFORD 34.5","34","57.67","0.0","-0.37","57.3"
"D","2022-07-14","01","11413","LD.BRENTWOD34.5","13","57.67","0.0","0.45","58.12"
"D","2022-07-14","01","14841","LD.WEARE   34.5","13","57.67","0.0","0.35","58.02"
"D","2022-07-14","01","40041","LD.BELLWSFL69","6","57.67","0.0","0.77","58.44"
"D","2022-07-14","01","40045","LD.THORNTON34.5","14","57.67","0.0","0.39","58.06"
"D","2022-07-14","01","42609","LD.MICHL_AV13.2","5","57.67","0.0","1.05","58.72"
"D","2022-07-14","01","42637","LD.BELLWSFL46","22","57.67","0.0","0.77","58.44"
"D","2022-07-14","01","43588","LD.TIMBER  34.5","53","57.67","0.0","-0.56","57.11"
"D","2022-07-14","01","43968","LD.TASKERFM34.5","15","57.67","0.0","0.76","58.43"
"D","2022-07-14","01","46716","LD.MILL_PD 12.5","6","57.67","0.0","1.16","58.83"
"D","2022-07-14","01","47297","LD.BRIDGE_S4.16","4","57.67","0.0","0.26","57.93"
"D","2022-07-14","01","47742","LD.KNGSTNUT34.5","27","57.67","0.0","0.32","57.99"
"D","2022-07-14","01","48673","LD.N_KEENE 12.5","10","57.67","0.0","0.39","58.06"
"D","2022-07-14","01","49421","LD.BROKENGD34.5","15","57.67","0.0","0.56","58.23"
"D","2022-07-14","02","4264","LD.COMERFRD34.5","2","67.61","0.0","-0.31","67.3"
"D","2022-07-14","02","4265","LD.MOORE   13.8","3","67.61","0.0","-0.34","67.27"
"D","2022-07-14","02","4266","LD.SLAYTNHL13.8","13","67.61","0.0","1.99","69.6"
"D","2022-07-14","02","4267","LD.MT_SUPP 13.8","25","67.61","0.0","2.07","69.68"
"D","2022-07-14","02","4331","LD.WILDER  13.8","8","67.61","0.0","2.05","69.66"
"D","2022-07-14","02","4357","LD.PELHAM  13.2","13","67.61","0.0","0.03","67.64"
"D","2022-07-14","02","4376","LD.AMHERST 34.5","44","67.61","0.0","-0.24","67.37"
"D","2022-07-14","02","4377","LD.SCOBIE  12.5","15","67.61","0.0","-0.5","67.11"
"D","2022-07-14","02","4378","LD.LAWRENCE34.5","21","67.61","0.0","-0.6","67.01"
"D","2022-07-14","02","4379","LD.PEMIGWAS34.5","12","67.61","0.0","1.26","68.87"
"D","2022-07-14","02","4380","LD.RIMMON  34.5","29","67.61","0.0","0.35","67.96"
"D","2022-07-14","02","4381","LD.LOSTNATN34.5","5","67.61","0.0","-1.01","66.6"
"D","2022-07-14","02","4383","LD.BERLN_NH34.5","8","67.61","0.0","-1.01","66.6"
"D","2022-07-14","02","4384","LD.WHITEFLD34.5","11","67.61","0.0","-1.01","66.6"
"D","2022-07-14","02","4385","LD.N_WODSTK34.5","5","67.61","0.0","0.48","68.09"
"D","2022-07-14","02","4386","LD.BEEBE   34.5","10","67.61","0.0","0.96","68.57"
"D","2022-07-14","02","4387","LD.WHITE_LK34.5","21","67.61","0.0","2.44","70.05"
"D","2022-07-14","02","4388","LD.INTERVAL34.5","9","67.61","0.0","1.98","69.59"
"D","2022-07-14","02","4389","LD.SACO_VLY34.5","9","67.61","0.0","1.98","69.59"
"D","2022-07-14","02","4390","LD.ASHLAND 34.5","16","67.61","0.0","1.16","68.77"
"D","2022-07-14","02","4391","LD.OAK_HILL34.5","29","67.61","0.0","0.64","68.25"
"D","2022-07-14","02","4392","LD.WEBSTER 34.5","19","67.61","0.0","1.05","68.66"
"D","2022-07-14","02","4393","LD.LACONIA 34.5","29","67.61","0.0","1.05","68.66"
"D","2022-07-14","02","4394","LD.NORTH_RD34.5","22","67.61","0.0","1.5","69.11"
"D","2022-07-14","02","4395","LD.GARVINS 34.5","38","67.61","0.0","0.27","67.88"
"D","2022-07-14","02","4396","LD.EDDY    34.5","37","67.61","0.0","0.38","67.99"
"D","2022-07-14","02","4398","LD.PINEHILL34.5","30","67.61","0.0","0.1","67.71"
"D","2022-07-14","02","4399","LD.JACKMAN 34.5","20","67.61","0.0","0.49","68.1"
"D","2022-07-14","02","4400","LD.EMRLD_ST12.5","18","67.61","0.0","0.6","68.21"
"D","2022-07-14","02","4401","LD.SWANZEY 12.5","3","67.61","0.0","0.58","68.19"
"D","2022-07-14","02","4402","LD.CHSTNTHL34.5","9","67.61","0.0","0.41","68.02"
"D","2022-07-14","02","4403","LD.MONADNCK34.5","22","67.61","0.0","0.26","67.87"
"D","2022-07-14","02","4404","LD.MAMOTHRD34.5","23","67.61","0.0","-0.63","66.98"
"D","2022-07-14","02","4405","LD.RDSFERRY34.5","14","67.61","0.0","0.38","67.99"
"D","2022-07-14","02","4406","LD.S_MILFRD34.5","21","67.61","0.0","0.38","67.99"
"D","2022-07-14","02","4407","LD.ANHEUSBH12.5","5","67.61","0.0","0.33","67.94"
"D","2022-07-14","02","4408","LD.HUDSON  34.5","23","67.61","0.0","0.2","67.81"
"D","2022-07-14","02","4409","LD.BRIDGE_S34.5","29","67.61","0.0","0.2","67.81"
"D","2022-07-14","02","4410","LD.LONGHILL34.5","30","67.61","0.0","0.2","67.81"
"D","2022-07-14","02","4411","LD.HUSE_RD 34.5","36","67.61","0.0","-0.47","67.14"
"D","2022-07-14","02","4412","LD.CHESTER 34.5","18","67.61","0.0","-0.29","67.32"
"D","2022-07-14","02","4413","LD.OCEAN_RD34.5","16","67.61","0.0","1.05","68.66"
"D","2022-07-14","02","4414","LD.SCHILLER115","1","67.61","0.0","1.05","68.66"
"D","2022-07-14","02","4415","LD.RESITNCE34.5","12","67.61","0.0","1.05","68.66"
"D","2022-07-14","02","4416","LD.KNGSTNPS34.5","6","67.61","0.0","0.25","67.86"
"D","2022-07-14","02","4417","LD.DOVER   34.5","39","67.61","0.0","0.77","68.38"
"D","2022-07-14","02","4418","LD.MADBURY 34.5","34","67.61","0.0","0.64","68.25"
"D","2022-07-14","02","4419","LD.RCHSTER 34.5","29","67.61","0.0","0.69","68.3"
"D","2022-07-14","02","10038","LD.GREATBAY34.5","18","67.61","0.0","1.07","68.68"
"D","2022-07-14","02","10039","LD.PORTSMTH34.5","28","67.61","0.0","1.05","68.66"
"D","2022-07-14","02","10850","LD.BEDFORD 34.5","33","67.61","0.0","-0.5","67.11"
"D","2022-07-14","02","11413","LD.BRENTWOD34.5","12","67.61","0.0","0.38","67.99"
"D","2022-07-14","02","14841","LD.WEARE   34.5","12","67.61","0.0","0.25","67.86"
"D","2022-07-14","02","40041","LD.BELLWSFL69","5","67.61","0.0","0.99","68.6"
"D","2022-07-14","02","40045","LD.THORNTON34.5","13","67.61","0.0","0.33","67.94"
"D","2022-07-14","02","42609","LD.MICHL_AV13.2","5","67.61","0.0","1.29","68.9"
"D","2022-07-14","02","42637","LD.BELLWSFL46","19","67.61","0.0","0.99","68.6"
"D","2022-07-14","02","43588","LD.TIMBER  34.5","49","67.61","0.0","-0.75","66.86"
"D","2022-07-14","02","43968","LD.TASKERFM34.5","14","67.61","0.0","0.69","68.3"
"D","2022-07-14","02","46716","LD.MILL_PD 12.5","5","67.61","0.0","1.11","68.72"
"D","2022-07-14","02","47297","LD.BRIDGE_S4.16","4","67.61","0.0","0.2","67.81"
"D","2022-07-14","02","47742","LD.KNGSTNUT34.5","25","67.61","0.0","0.25","67.86"
"D","2022-07-14","02","48673","LD.N_KEENE 12.5","10","67.61","0.0","0.61","68.22"
"D","2022-07-14","02","49421","LD.BROKENGD34.5","14","67.61","0.0","0.5","68.11"
"D","2022-07-14","03","4264","LD.COMERFRD34.5","3","53.53","0.0","-0.28","53.25"
"D","2022-07-14","03","4265","LD.MOORE   13.8","3","53.53","0.0","-0.3","53.23"
"D","2022-07-14","03","4266","LD.SLAYTNHL13.8","12","53.53","0.0","1.61","55.14"
"D","2022-07-14","03","4267","LD.MT_SUPP 13.8","25","53.53","0.0","1.67","55.2"
"D","2022-07-14","03","4331","LD.WILDER  13.8","8","53.53","0.0","1.66","55.19"
"D","2022-07-14","03","4357","LD.PELHAM  13.2","12","53.53","0.0","-0.02","53.51"
"D","2022-07-14","03","4376","LD.AMHERST 34.5","42","53.53","0.0","-0.16","53.37"
"D","2022-07-14","03","4377","LD.SCOBIE  12.5","15","53.53","0.0","-0.41","53.12"
"D","2022-07-14","03","4378","LD.LAWRENCE34.5","20","53.53","0.0","-0.47","53.06"
"D","2022-07-14","03","4379","LD.PEMIGWAS34.5","11","53.53","0.0","0.92","54.45"
"D","2022-07-14","03","4380","LD.RIMMON  34.5","28","53.53","0.0","0.23","53.76"
"D","2022-07-14","03","4381","LD.LOSTNATN34.5","5","53.53","0.0","-0.83","52.7"
"D","2022-07-14","03","4383","LD.BERLN_NH34.5","7","53.53","0.0","-0.83","52.7"
"D","2022-07-14","03","4384","LD.WHITEFLD34.5","10","53.53","0.0","-0.83","52.7"
"D","2022-07-14","03","4385","LD.N_WODSTK34.5","5","53.53","0.0","0.3","53.83"
"D","2022-07-14","03","4386","LD.BEEBE   34.5","10","53.53","0.0","0.67","54.2"
"D","2022-07-14","03","4387","LD.WHITE_LK34.5","20","53.53","0.0","1.84","55.37"
"D","2022-07-14","03","4388","LD.INTERVAL34.5","8","53.53","0.0","1.49","55.02"
"D","2022-07-14","03","4389","LD.SACO_VLY34.5","9","53.53","0.0","1.49","55.02"
"D","2022-07-14","03","4390","LD.ASHLAND 34.5","15","53.53","0.0","0.82","54.35"
"D","2022-07-14","03","4391","LD.OAK_HILL34.5","27","53.53","0.0","0.46","53.99"
"D","2022-07-14","03","4392","LD.WEBSTER 34.5","18","53.53","0.0","0.78","54.31"
"D","2022-07-14","03","4393","LD.LACONIA 34.5","28","53.53","0.0","0.78","54.31"
"D","2022-07-14","03","4394","LD.NORTH_RD34.5","20","53.53","0.0","1.21","54.74"
"D","2022-07-14","03","4395","LD.GARVINS 34.5","36","53.53","0.0","0.18","53.71"
"D","2022-07-14","03","4396","LD.EDDY    34.5","35","53.53","0.0","0.26","53.79"
"D","2022-07-14","03","4398","LD.PINEHILL34.5","28","53.53","0.0","0.04","53.57"
"D","2022-07-14","03","4399","LD.JACKMAN 34.5","19","53.53","0.0","0.31","53.84"
"D","2022-07-14","03","4400","LD.EMRLD_ST12.5","17","53.53","0.0","0.57","54.1"
"D","2022-07-14","03","4401","LD.SWANZEY 12.5","3","53.53","0.0","0.56","54.09"
"D","2022-07-14","03","4402","LD.CHSTNTHL34.5","8","53.53","0.0","0.46","53.99"
"D","2022-07-14","03","4403","LD.MONADNCK34.5","21","53.53","0.0","0.3","53.83"
"D","2022-07-14","03","4404","LD.MAMOTHRD34.5","22","53.53","0.0","-0.51","53.02"
"D","2022-07-14","03","4405","LD.RDSFERRY34.5","14","53.53","0.0","0.25","53.78"
"D","2022-07-14","03","4406","LD.S_MILFRD34.5","20","53.53","0.0","0.26","53.79"
"D","2022-07-14","03","4407","LD.ANHEUSBH12.5","5","53.53","0.0","0.22","53.75"
"D","2022-07-14","03","4408","LD.HUDSON  34.5","22","53.53","0.0","0.12","53.65"
"D","2022-07-14","03","4409","LD.BRIDGE_S34.5","28","53.53","0.0","0.12","53.65"
"D","2022-07-14","03","4410","LD.LONGHILL34.5","28","53.53","0.0","0.12","53.65"
"D","2022-07-14","03","4411","LD.HUSE_RD 34.5","35","53.53","0.0","-0.39","53.14"
"D","2022-07-14","03","4412","LD.CHESTER 34.5","17","53.53","0.0","-0.24","53.29"
"D","2022-07-14","03","4413","LD.OCEAN_RD34.5","16","53.53","0.0","0.78","54.31"
"D","2022-07-14","03","4414","LD.SCHILLER115","1","53.53","0.0","0.79","54.32"
"D","2022-07-14","03","4415","LD.RESITNCE34.5","11","53.53","0.0","0.79","54.32"
"D","2022-07-14","03","4416","LD.KNGSTNPS34.5","5","53.53","0.0","0.17","53.7"
"D","2022-07-14","03","4417","LD.DOVER   34.5","38","53.53","0.0","0.56","54.09"
"D","2022-07-14","03","4418","LD.MADBURY 34.5","32","53.53","0.0","0.47","54.0"
"D","2022-07-14","03","4419","LD.RCHSTER 34.5","27","53.53","0.0","0.51","54.04"
"D","2022-07-14","03","10038","LD.GREATBAY34.5","18","53.53","0.0","0.8","54.33"
"D","2022-07-14","03","10039","LD.PORTSMTH34.5","28","53.53","0.0","0.78","54.31"
"D","2022-07-14","03","10850","LD.BEDFORD 34.5","31","53.53","0.0","-0.41","53.12"
"D","2022-07-14","03","11413","LD.BRENTWOD34.5","12","53.53","0.0","0.27","53.8"
"D","2022-07-14","03","14841","LD.WEARE   34.5","11","53.53","0.0","0.15","53.68"
"D","2022-07-14","03","40041","LD.BELLWSFL69","5","53.53","0.0","0.86","54.39"
"D","2022-07-14","03","40045","LD.THORNTON34.5","12","53.53","0.0","0.22","53.75"
"D","2022-07-14","03","42609","LD.MICHL_AV13.2","5","53.53","0.0","1.09","54.62"
"D","2022-07-14","03","42637","LD.BELLWSFL46","19","53.53","0.0","0.86","54.39"
"D","2022-07-14","03","43588","LD.TIMBER  34.5","48","53.53","0.0","-0.6","52.93"
"D","2022-07-14","03","43968","LD.TASKERFM34.5","14","53.53","0.0","0.51","54.04"
"D","2022-07-14","03","46716","LD.MILL_PD 12.5","5","53.53","0.0","0.83","54.36"
"D","2022-07-14","03","47297","LD.BRIDGE_S4.16","4","53.53","0.0","0.12","53.65"
"D","2022-07-14","03","47742","LD.KNGSTNUT34.5","24","53.53","0.0","0.17","53.7"
"D","2022-07-14","03","48673","LD.N_KEENE 12.5","9","53.53","0.0","0.58","54.11"
"D","2022-07-14","03","49421","LD.BROKENGD34.5","14","53.53","0.0","0.35","53.88"
"D","2022-07-14","04","4264","LD.COMERFRD34.5","3","52.6","0.0","-0.32","52.28"
"D","2022-07-14","04","4265","LD.MOORE   13.8","2","52.6","0.0","-0.35","52.25"
"D","2022-07-14","04","4266","LD.SLAYTNHL13.8","12","52.6","0.0","1.54","54.14"
"D","2022-07-14","04","4267","LD.MT_SUPP 13.8","25","52.6","0.0","1.6","54.2"
"D","2022-07-14","04","4331","LD.WILDER  13.8","8","52.6","0.0","1.58","54.18"
"D","2022-07-14","04","4357","LD.PELHAM  13.2","12","52.6","0.0","-0.03","52.57"
"D","2022-07-14","04","4376","LD.AMHERST 34.5","41","52.6","0.0","-0.15","52.45"
"D","2022-07-14","04","4377","LD.SCOBIE  12.5","14","52.6","0.0","-0.39","52.21"
"D","2022-07-14","04","4378","LD.LAWRENCE34.5","20","52.6","0.0","-0.46","52.14"
"D","2022-07-14","04","4379","LD.PEMIGWAS34.5","11","52.6","0.0","0.8","53.4"
"D","2022-07-14","04","4380","LD.RIMMON  34.5","27","52.6","0.0","0.22","52.82"
"D","2022-07-14","04","4381","LD.LOSTNATN34.5","5","52.6","0.0","-0.91","51.69"
"D","2022-07-14","04","4383","LD.BERLN_NH34.5","7","52.6","0.0","-0.91","51.69"
"D","2022-07-14","04","4384","LD.WHITEFLD34.5","10","52.6","0.0","-0.91","51.69"
"D","2022-07-14","04","4385","LD.N_WODSTK34.5","5","52.6","0.0","0.17","52.77"
"D","2022-07-14","04","4386","LD.BEEBE   34.5","9","52.6","0.0","0.5","53.1"
"D","2022-07-14","04","4387","LD.WHITE_LK34.5","19","52.6","0.0","1.76","54.36"
"D","2022-07-14","04","4388","LD.INTERVAL34.5","8","52.6","0.0","1.45","54.05"
"D","2022-07-14","04","4389","LD.SACO_VLY34.5","9","52.6","0.0","1.45","54.05"
"D","2022-07-14","04","4390","LD.ASHLAND 34.5","15","52.6","0.0","0.66","53.26"
"D","2022-07-14","04","4391","LD.OAK_HILL34.5","28","52.6","0.0","0.42","53.02"
"D","2022-07-14","04","4392","LD.WEBSTER 34.5","18","52.6","0.0","0.73","53.33"
"D","2022-07-14","04","4393","LD.LACONIA 34.5","26","52.6","0.0","0.73","53.33"
"D","2022-07-14","04","4394","LD.NORTH_RD34.5","19","52.6","0.0","1.17","53.77"
"D","2022-07-14","04","4395","LD.GARVINS 34.5","36","52.6","0.0","0.16","52.76"
"D","2022-07-14","04","4396","LD.EDDY    34.5","34","52.6","0.0","0.25","52.85"
"D","2022-07-14","04","4398","LD.PINEHILL34.5","27","52.6","0.0","0.04","52.64"
"D","2022-07-14","04","4399","LD.JACKMAN 34.5","19","52.6","0.0","0.32","52.92"
"D","2022-07-14","04","4400","LD.EMRLD_ST12.5","17","52.6","0.0","0.57","53.17"
"D","2022-07-14","04","4401","LD.SWANZEY 12.5","3","52.6","0.0","0.56","53.16"
"D","2022-07-14","04","4402","LD.CHSTNTHL34.5","8","52.6","0.0","0.46","53.06"
"D","2022-07-14","04","4403","LD.MONADNCK34.5","20","52.6","0.0","0.3","52.9"
"D","2022-07-14","04","4404","LD.MAMOTHRD34.5","21","52.6","0.0","-0.49","52.11"
"D","2022-07-14","04","4405","LD.RDSFERRY34.5","13","52.6","0.0","0.24","52.84"
"D","2022-07-14","04","4406","LD.S_MILFRD34.5","20","52.6","0.0","0.24","52.84"
"D","2022-07-14","04","4407","LD.ANHEUSBH12.5","5","52.6","0.0","0.2","52.8"
"D","2022-07-14","04","4408","LD.HUDSON  34.5","21","52.6","0.0","0.11","52.71"
"D","2022-07-14","04","4409","LD.BRIDGE_S34.5","27","52.6","0.0","0.11","52.71"
"D","2022-07-14","04","4410","LD.LONGHILL34.5","26","52.6","0.0","0.11","52.71"
"D","2022-07-14","04","4411","LD.HUSE_RD 34.5","34","52.6","0.0","-0.37","52.23"
"D","2022-07-14","04","4412","LD.CHESTER 34.5","16","52.6","0.0","-0.24","52.36"
"D","2022-07-14","04","4413","LD.OCEAN_RD34.5","16","52.6","0.0","0.77","53.37"
"D","2022-07-14","04","4414","LD.SCHILLER115","1","52.6","0.0","0.78","53.38"
"D","2022-07-14","04","4415","LD.RESITNCE34.5","11","52.6","0.0","0.78","53.38"
"D","2022-07-14","04","4416","LD.KNGSTNPS34.5","5","52.6","0.0","0.17","52.77"
"D","2022-07-14","04","4417","LD.DOVER   34.5","36","52.6","0.0","0.57","53.17"
"D","2022-07-14","04","4418","LD.MADBURY 34.5","31","52.6","0.0","0.47","53.07"
"D","2022-07-14","04","4419","LD.RCHSTER 34.5","26","52.6","0.0","0.5","53.1"
"D","2022-07-14","04","10038","LD.GREATBAY34.5","17","52.6","0.0","0.79","53.39"
"D","2022-07-14","04","10039","LD.PORTSMTH34.5","28","52.6","0.0","0.78","53.38"
"D","2022-07-14","04","10850","LD.BEDFORD 34.5","30","52.6","0.0","-0.4","52.2"
"D","2022-07-14","04","11413","LD.BRENTWOD34.5","11","52.6","0.0","0.27","52.87"
"D","2022-07-14","04","14841","LD.WEARE   34.5","11","52.6","0.0","0.15","52.75"
"D","2022-07-14","04","40041","LD.BELLWSFL69","6","52.6","0.0","0.84","53.44"
"D","2022-07-14","04","40045","LD.THORNTON34.5","12","52.6","0.0","0.2","52.8"
"D","2022-07-14","04","42609","LD.MICHL_AV13.2","5","52.6","0.0","1.06","53.66"
"D","2022-07-14","04","42637","LD.BELLWSFL46","19","52.6","0.0","0.84","53.44"
"D","2022-07-14","04","43588","LD.TIMBER  34.5","46","52.6","0.0","-0.58","52.02"
"D","2022-07-14","04","43968","LD.TASKERFM34.5","13","52.6","0.0","0.5","53.1"
